"Buildings","Cambodia","0.09325871","0.09325871","0.082275733","0.107034487","0.149660567","0.09182189","0.085805219","0.04374976","0.066888137","0.073974377","0.092096036","0.074707636","0.093200381","0.108800488","0.079811727","0.08721313","0.066349203","0.084189878","0.089046404","0.104890442","0.118845921","0.133110865","0.116890967","0.097532793","0.107373143","0.1227249","0.1256009","0.1320719","0.1201115","0.1447734","0.193649","0.138565","0.2154898","0.326181","0.237349","0.255882","0.274415","0.247771","0.238994","0.505517","0.52791","0.5207988","0.6094664","0.7143249","0.844672","1.058327","1.227815","1.256642","1.312419","1.398235"
"Buildings","Cameroon","0.0563964","0.0563964","0.0343231","0.0438139","0.0563964","0.1256365","0.1160192","0.1630599","0.1725509","0.2228177","0.2511467","0.2728241","0.2849473","0.28475","0.3128175","0.3815987","0.3933263","0.3901633","0.4152651","0.6733318","0.6855813","0.6799203","0.5345825","0.5536188","0.6200993","0.5663991","0.5316168","0.5597475","0.6139696","0.5514444","0.7034386","0.5968384","0.532802","0.572858","0.537942","0.484178","0.4086117","0.3768592","0.3635482","0.3603842","0.3656589","0.4048617","0.4260074","0.4532208","0.5013845","0.5135705","0.5220448","0.515285","0.5216987","0.5341549"
"Buildings","Canada","98.345188","98.660173","105.9495","94.654093","99.652854","94.234622","98.518332","96.907724","95.4545548","92.6975306","89.6881958","83.6768333","89.6691033","84.1254646","81.9996723","82.4617189","79.4343589","73.3117126","77.8605992","83.4132605","80.485621","79.0499474","81.4831359","85.3818869","86.6202497","86.9938521","92.7348944","91.3730649","83.2857736","87.3099078","94.6476127","89.9132426","92.5174718","96.6594665","92.9502325","99.7704737","93.2993132","97.3118533","95.3256266","89.9374388","88.1067763","96.4718108","90.4212477","94.55347225","96.4786152","93.1519904","91.42908108","92.50743884","98.58509263","99.130831"
"Buildings","Cayman Islands","0.00961055515","0.00961055515","0.0133078902","0.0141247807","0.0106678843","0.0135828925","0.00962582848","0.01157274338","0.01016370461","0.01068143931","0.00948401591","0.0220644617","0.0194428001","0.0195649808","0.0226369052","0.022760264","0.0276848198","0.0282965039","0.0564729475","0.0606200413","0.0596432008","0.0585439901","0.0545238681","0.0469415801","0.0453779693","0.0572487279","0.0582215197","0.0567769668","0.0315193503","0.041070344","0.0327791189","0.0319900344","0.0341904355","0.0317575738","0.0329216966","0.025785086","0.0275255355","0.0341984311","0.0364212875","0.032958137","0.0431774026","0.0282702939","0.049809316","0.0777029929","0.0570039956","0.0598406037","0.0605765006","0.0486912449","0.050145814","0.0489248624"
"Buildings","Central African Republic","0.0308319837","0.0308319837","0.0300180478","0.0308325168","0.0316153718","0.034067897","0.02978583","0.028700339","0.025302844","0.028457217","0.027509924","0.035730468","0.040668563","0.04194003","0.039480465","0.0399842768","0.0322485067","0.042231542","0.038502113","0.039944219","0.031853675","0.056287069","0.047841627","0.048248241","0.049898674","0.047174435","0.046723739","0.050541995","0.0473177415","0.0470218135","0.0530823472","0.0492987159","0.0438589201","0.0536169104","0.0550061657","0.0430713101","0.0465201888","0.0463574309","0.0475383501","0.042872192","0.04475614","0.048127048","0.051510225","0.04623533","0.048307634","0.053217624","0.054805002","0.056675863","0.057381143","0.058751447"
"Buildings","Chad","0.0616639895","0.0616639895","0.06003609","0.061665116","0.06323076","0.068135912","0.059571632","0.057400598","0.050605728","0.056914334","0.055019969","0.047640492","0.054224759","0.055919965","0.026320337","0.0266562052","0.0429980146","0.042231542","0.025668103","0.026629483","0.053089401","0.070358859","0.059802023","0.024124134","0.024949341","0.023587237","0.035042786","0.037906496","0.0354884509","0.0352664029","0.0318492843","0.0295792273","0.0263153397","0.032170149","0.0330036736","0.0323034106","0.0279121868","0.0370859605","0.0380306696","0.034297752","0.03580494","0.038501584","0.041208263","0.038529454","0.038151065","0.039452136","0.040628854","0.04201573","0.042538685","0.043554386"
"Buildings","Chile","2.6273971","2.6273971","2.9586855","3.1077657","2.842104","2.5689619","2.671428","2.7844441","2.6338114","2.544418","2.4759597","2.4865879","2.4791514","2.25526","2.2818155","2.2049211","2.5187494","2.4108411","2.6328424","2.8203091","3.3576502","3.7835645","4.2823148","4.3681547","4.5911793","4.4923549","4.5951969","5.1719809","4.2250215","4.5113152","4.7508067","4.7111566","4.6597757","4.2739449","4.9147436","4.4339379","4.412507","4.8863677","5.0201456","5.2416105","5.9833013","7.0231515","6.2475458","6.0629879","5.4286908","5.6314284","5.91431092","6.0092526","6.35242284","6.43189634"
"Buildings","China","218.8879934","218.8867164","232.0177869","238.0113078","238.7833867","277.6190836","282.0087944","318.6169134","342.2867518","349.8673821","326.35754645","343.76058745","355.8145031","373.758365","403.23122915","422.91114825","435.2702508","452.6905132","484.6201509","478.3690986","498.4116215","499.74319663","470.7980597","486.2626135","469.13530442","490.60562279","384.5310798","451.8925228","404.8718636","417.5065362","354.53078728","363.70424953","379.08872065","419.46916202","478.14371923","505.70585483","529.69062612","545.26219028","530.37062193","544.1449073","572.96510448","605.35681562","630.8579147","662.8753452","675.2128305","702.8683016","711.11323214","739.30873201","771.78189159","804.38039296"
"Buildings","Colombia","5.174501","5.174501","5.698583","5.681481","5.483904","4.8956711","4.8626653","4.0650784","3.5004997","3.411412","4.1751001","3.5271717","3.730344","3.6827858","3.5677529","3.7742411","3.7148958","4.9090778","4.5785831","5.3115624","5.1194264","5.1134539","5.0933374","5.6179022","7.5791735","5.2170815","5.8612516","5.9998255","6.3071778","6.1397169","6.2515828","5.7840338","6.3389258","6.3862578","5.7853205","5.8936595","6.7963699","6.8263349","6.9794945","7.5657626","7.6794597","8.7717119","8.9143049","9.7423479","9.8319434","8.7187884","9.2918047","8.6186632","8.8411198","9.1278287"
"Buildings","Comoros","0.00944999896","0.00944999896","0.0092005139","0.0094501809","0.0096900746","0.010441856","0.0091293555","0.0087966478","0.007755325","0.0087221181","0.0084317907","0.007277098","0.0082828306","0.0085417751","0.0081724579","0.00702390356","0.00567660865","0.0119756131","0.0114459151","0.0119071559","0.0106178795","0.014071769","0.0119604066","0.012062093","0.0124746723","0.0117936257","0.0116809521","0.0126354878","0.0118294584","0.0117554453","0.0106164465","0.0098597535","0.0087717905","0.0107233637","0.01100122652","0.0215355781","0.0186081029","0.0185429618","0.0190153228","0.017148893","0.017902476","0.019250776","0.0206040895","0.023117666","0.020296181","0.023221311","0.023913975","0.024730284","0.025536849","0.026283108"
